name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id,
South Jor,0,5868->5174,114+04716,,5868,5174,Principal arterial,1,0.19430,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910186,40.558877,0.0 -111.913868,40.559088,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.913869,40.559071,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5868->5216,114+04717,,5868,5216,Principal arterial,1,0.39010,2,27.0,386.8,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910187,40.558843,0.0 -111.902774,40.558980,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
River Fron,0,5868->6253,114+04718,,5868,6253,Minor arterial,1,0.33900,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910200,40.558871,0.0 -111.913661,40.554726,0.0</coordinates></LineString>","<LineString><coordinates>-111.910187,40.558860,0.0 -111.913648,40.554715,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5929->5729,114+04719,,5929,5729,Major arterial,1,0.19560,2,25.0,300.7,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.897106,40.569738,0.0 -111.900825,40.569726,0.0</coordinates></LineString>","<LineString><coordinates>-111.897106,40.569721,0.0 -111.900825,40.569709,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,6185->1359,114+04720,,6185,1359,Freeway,1,0.35860,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.905509,40.575770,0.0 -111.911819,40.577738,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.911824,40.577722,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,6185->8172,114+04721,,6185,8172,Major arterial,1,0.34110,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905497,40.575754,0.0 -111.905486,40.580699,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.905503,40.580699,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
River Fron,0,6253->5868,114+04722,,6253,5868,Minor arterial,1,0.33900,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.913635,40.554704,0.0 -111.910174,40.558849,0.0</coordinates></LineString>","<LineString><coordinates>-111.913648,40.554715,0.0 -111.910187,40.558860,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,6255->1356,114+04723,,6255,1356,Freeway,1,0.25270,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.919621,40.565887,0.0 -111.924109,40.567193,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.924114,40.567177,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,6255->1357,114+04724,,6255,1357,Freeway,1,0.28490,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.919628,40.565855,0.0 -111.914304,40.565093,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.914302,40.565109,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1000 West,0,6255->5215,114+04725,,6255,5215,Minor arterial,1,0.45410,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919609,40.565871,0.0 -111.919661,40.572454,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1000 West,0,6255->10857,114+04726,,6255,10857,Minor arterial,1,0.23930,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919643,40.565871,0.0 -111.919673,40.562402,0.0</coordinates></LineString>","<LineString><coordinates>-111.919626,40.565871,0.0 -111.919656,40.562402,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,6256->1352,114+04727,,6256,1352,Freeway,1,0.25400,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929140,40.568061,0.0 -111.933964,40.567893,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.933963,40.567876,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,6256->1356,114+04728,,6256,1356,Freeway,1,0.27100,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929142,40.568028,0.0 -111.924117,40.567161,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.924114,40.567177,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,6256->5214,114+04729,,6256,5214,Major arterial,1,0.40310,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929156,40.568044,0.0 -111.929224,40.562200,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,6256->5232,114+04730,,6256,5232,Major arterial,1,0.30690,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929122,40.568044,0.0 -111.929184,40.572493,0.0</coordinates></LineString>","<LineString><coordinates>-111.929139,40.568044,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,6270->6273,114+04731,,6270,6273,Major arterial,1,0.18800,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904831,40.593817,0.0 -111.905661,40.596467,0.0</coordinates></LineString>","<LineString><coordinates>-111.904847,40.593812,0.0 -111.905677,40.596462,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,6270->10853,114+04732,,6270,10853,Major arterial,1,0.10070,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904863,40.593807,0.0 -111.904458,40.592380,0.0</coordinates></LineString>","<LineString><coordinates>-111.904847,40.593812,0.0 -111.904442,40.592385,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,6273->6270,114+04733,,6273,6270,Major arterial,1,0.18800,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905693,40.596457,0.0 -111.904863,40.593807,0.0</coordinates></LineString>","<LineString><coordinates>-111.905677,40.596462,0.0 -111.904847,40.593812,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,6273->10851,114+04734,,6273,10851,Major arterial,1,0.04610,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905664,40.596472,0.0 -111.906117,40.597044,0.0</coordinates></LineString>","<LineString><coordinates>-111.905677,40.596462,0.0 -111.906130,40.597034,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,7210->10850,114+04735,,7210,10850,Major arterial,1,0.03780,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904827,40.585850,0.0 -111.904181,40.585608,0.0</coordinates></LineString>","<LineString><coordinates>-111.904821,40.585866,0.0 -111.904175,40.585624,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,7210->10854,114+04736,,7210,10854,Major arterial,1,0.06580,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904808,40.585856,0.0 -111.904180,40.586681,0.0</coordinates></LineString>","<LineString><coordinates>-111.904821,40.585866,0.0 -111.904193,40.586691,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,7210->11763,114+04737,,7210,11763,Major arterial,1,0.07470,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904835,40.585875,0.0 -111.905502,40.584918,0.0</coordinates></LineString>","<LineString><coordinates>-111.904821,40.585866,0.0 -111.905488,40.584909,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,7984->5728,114+04738,,7984,5728,Major arterial,1,0.48790,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900718,40.580648,0.0 -111.900811,40.573575,0.0</coordinates></LineString>","<LineString><coordinates>-111.900701,40.580648,0.0 -111.900794,40.573575,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,7984->10849,114+04739,,7984,10849,Major arterial,1,0.24950,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900684,40.580648,0.0 -111.900655,40.584264,0.0</coordinates></LineString>","<LineString><coordinates>-111.900701,40.580648,0.0 -111.900672,40.584264,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 Sout,0,7984->11489,114+04740,,7984,11489,Principal arterial,1,0.10260,1,30.0,814.4,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900701,40.580631,0.0 -111.902652,40.580630,0.0</coordinates></LineString>","<LineString><coordinates>-111.900701,40.580648,0.0 -111.902652,40.580647,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
8660 S,0,8002->5113,114+04741,,8002,5113,Minor arterial,1,0.24200,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.943373,40.593960,0.0 -111.938770,40.593996,0.0</coordinates></LineString>","<LineString><coordinates>-111.943373,40.593977,0.0 -111.938770,40.594013,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Sugar Fact,0,8116->5736,114+04742,,8116,5736,Minor arterial,1,0.32430,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.944862,40.602275,0.0 -111.938695,40.602326,0.0</coordinates></LineString>","<LineString><coordinates>-111.944862,40.602292,0.0 -111.938695,40.602343,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,8172->5730,114+04743,,8172,5730,Major arterial,1,0.17820,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905486,40.580699,0.0 -111.905482,40.583282,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.905499,40.583282,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,8172->6185,114+04744,,8172,6185,Major arterial,1,0.34110,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905520,40.580699,0.0 -111.905531,40.575754,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.905514,40.575754,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 Sout,0,8172->11489,114+04745,,8172,11489,Principal arterial,1,0.14990,1,35.0,857.3,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905503,40.580682,0.0 -111.902652,40.580630,0.0</coordinates></LineString>","<LineString><coordinates>-111.905503,40.580699,0.0 -111.902652,40.580647,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Jordan Gat,0,10847->5216,114+04746,,10847,5216,Major arterial,1,0.12740,2,30.0,316.5,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902732,40.557151,0.0 -111.902757,40.558997,0.0</coordinates></LineString>","<LineString><coordinates>-111.902749,40.557151,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10849->4156,114+04747,,10849,4156,Major arterial,1,0.09460,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900656,40.584267,0.0 -111.900926,40.585623,0.0</coordinates></LineString>","<LineString><coordinates>-111.900672,40.584264,0.0 -111.900942,40.585620,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10849->7984,114+04748,,10849,7984,Major arterial,1,0.24950,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900689,40.584264,0.0 -111.900718,40.580648,0.0</coordinates></LineString>","<LineString><coordinates>-111.900672,40.584264,0.0 -111.900701,40.580648,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,10850->1360,114+04749,,10850,1360,Freeway,1,0.16510,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.904184,40.585610,0.0 -111.901843,40.584015,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.901834,40.584029,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10850->4156,114+04750,,10850,4156,Major arterial,1,0.17000,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904175,40.585607,0.0 -111.900942,40.585603,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.900942,40.585620,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10850->7210,114+04751,,10850,7210,Major arterial,1,0.03780,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904169,40.585640,0.0 -111.904815,40.585882,0.0</coordinates></LineString>","<LineString><coordinates>-111.904175,40.585624,0.0 -111.904821,40.585866,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10851->6273,114+04752,,10851,6273,Major arterial,1,0.04610,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.906143,40.597024,0.0 -111.905690,40.596452,0.0</coordinates></LineString>","<LineString><coordinates>-111.906130,40.597034,0.0 -111.905677,40.596462,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10851->10852,114+04753,,10851,10852,Major arterial,1,0.18840,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.906123,40.597049,0.0 -111.909239,40.598397,0.0</coordinates></LineString>","<LineString><coordinates>-111.906130,40.597034,0.0 -111.909246,40.598382,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10852->5106,114+04754,,10852,5106,Major arterial,1,0.05510,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.909243,40.598398,0.0 -111.910265,40.598573,0.0</coordinates></LineString>","<LineString><coordinates>-111.909246,40.598382,0.0 -111.910268,40.598557,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10852->10851,114+04755,,10852,10851,Major arterial,1,0.18840,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.909253,40.598367,0.0 -111.906137,40.597019,0.0</coordinates></LineString>","<LineString><coordinates>-111.909246,40.598382,0.0 -111.906130,40.597034,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,10853->1325,114+04756,,10853,1325,Freeway,1,0.15830,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.904442,40.592402,0.0 -111.907451,40.592361,0.0</coordinates></LineString>","<LineString><coordinates>-111.904442,40.592385,0.0 -111.907451,40.592344,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10853->6270,114+04757,,10853,6270,Major arterial,1,0.10070,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904426,40.592390,0.0 -111.904831,40.593817,0.0</coordinates></LineString>","<LineString><coordinates>-111.904442,40.592385,0.0 -111.904847,40.593812,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10853->11910,114+04758,,10853,11910,Major arterial,1,0.16600,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904459,40.592384,0.0 -111.904275,40.589982,0.0</coordinates></LineString>","<LineString><coordinates>-111.904442,40.592385,0.0 -111.904258,40.589983,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10854->5118,114+04759,,10854,5118,Major arterial,1,0.09130,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904176,40.586692,0.0 -111.904243,40.588015,0.0</coordinates></LineString>","<LineString><coordinates>-111.904193,40.586691,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,10854->7210,114+04760,,10854,7210,Major arterial,1,0.06580,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904206,40.586701,0.0 -111.904834,40.585876,0.0</coordinates></LineString>","<LineString><coordinates>-111.904193,40.586691,0.0 -111.904821,40.585866,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1000 West,0,10857->5587,114+04761,,10857,5587,Minor arterial,1,0.14590,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919672,40.562399,0.0 -111.919276,40.560306,0.0</coordinates></LineString>","<LineString><coordinates>-111.919656,40.562402,0.0 -111.919260,40.560309,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1000 West,0,10857->6255,114+04762,,10857,6255,Minor arterial,1,0.23930,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919639,40.562402,0.0 -111.919609,40.565871,0.0</coordinates></LineString>","<LineString><coordinates>-111.919656,40.562402,0.0 -111.919626,40.565871,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,10872->5030,114+04763,,10872,5030,Principal arterial,1,0.18159,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.913106,40.621077,0.0 -111.909956,40.621245,0.0</coordinates></LineString>","<LineString><coordinates>-111.913107,40.621094,0.0 -111.909957,40.621262,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,10872->5861,114+04764,,10872,5861,Principal arterial,1,0.12050,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.913102,40.621110,0.0 -111.915189,40.621833,0.0</coordinates></LineString>","<LineString><coordinates>-111.913107,40.621094,0.0 -111.915194,40.621817,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,11123->5017,114+04765,,11123,5017,Principal arterial,1,0.26220,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.943739,40.609503,0.0 -111.938751,40.609500,0.0</coordinates></LineString>","<LineString><coordinates>-111.943739,40.609520,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11124->1289,114+04766,,11124,1289,Freeway,1,0.50690,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.931803,40.609531,0.0 -111.933852,40.616712,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11124->1319,114+04767,,11124,1319,Freeway,1,0.20540,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.931830,40.609539,0.0 -111.934419,40.607310,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.934408,40.607297,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,11124->5017,114+04768,,11124,5017,Principal arterial,1,0.36440,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.931819,40.609509,0.0 -111.938751,40.609500,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,11124->5022,114+04769,,11124,5022,Principal arterial,1,0.13980,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.931820,40.609509,0.0 -111.929164,40.609398,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11125->1286,114+04770,,11125,1286,Freeway,1,0.46600,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.933953,40.624025,0.0 -111.934185,40.630777,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.934202,40.630776,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11125->1289,114+04771,,11125,1289,Freeway,1,0.50470,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.933987,40.624024,0.0 -111.933885,40.616707,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,11125->5436,114+04772,VID16,11125,5436,Principal arterial,1,0.25090,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.933970,40.624041,0.0 -111.938742,40.624102,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.938742,40.624085,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,11125->5440,114+04773,,11125,5440,Principal arterial,1,0.27677,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.933972,40.624008,0.0 -111.929194,40.623468,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.929192,40.623484,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,11126->5441,114+04774,,11126,5441,Principal arterial,1,0.11932,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.918645,40.623710,0.0 -111.916862,40.622653,0.0</coordinates></LineString>","<LineString><coordinates>-111.918637,40.623724,0.0 -111.916854,40.622667,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,11126->11127,114+04775,,11126,11127,Principal arterial,1,0.31790,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.918637,40.623741,0.0 -111.924686,40.623763,0.0</coordinates></LineString>","<LineString><coordinates>-111.918637,40.623724,0.0 -111.924686,40.623746,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,11127->5440,114+04776,,11127,5440,Principal arterial,1,0.25977,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.924687,40.623763,0.0 -111.929193,40.623501,0.0</coordinates></LineString>","<LineString><coordinates>-111.924686,40.623746,0.0 -111.929192,40.623484,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,11127->11126,114+04777,,11127,11126,Principal arterial,1,0.31790,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.924686,40.623729,0.0 -111.918637,40.623707,0.0</coordinates></LineString>","<LineString><coordinates>-111.924686,40.623746,0.0 -111.918637,40.623724,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7200 Sout,0,11128->5030,114+04778,,11128,5030,Principal arterial,1,0.13451,2,29.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.907652,40.620872,0.0 -111.909954,40.621278,0.0</coordinates></LineString>","<LineString><coordinates>-111.907655,40.620856,0.0 -111.909957,40.621262,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7200 Sout,0,11128->5037,114+04779,,11128,5037,Principal arterial,1,0.33214,2,29.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.907655,40.620839,0.0 -111.901884,40.620811,0.0</coordinates></LineString>","<LineString><coordinates>-111.907655,40.620856,0.0 -111.901884,40.620828,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11129->1299,114+04780,,11129,1299,Freeway,1,0.36370,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.907622,40.610912,0.0 -111.908037,40.616175,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.908054,40.616174,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Center St,0,11129->5027,114+04781,,11129,5027,Principal arterial,1,0.14170,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.907641,40.610928,0.0 -111.910316,40.610672,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Center St,0,11129->5034,114+04782,,11129,5034,Principal arterial,1,0.27834,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.907639,40.610894,0.0 -111.902804,40.610797,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.902804,40.610814,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11146->1314,114+04783,,11146,1314,Freeway,1,0.27580,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938857,40.605915,0.0 -111.944073,40.606343,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.944074,40.606326,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11146->5017,114+04784,,11146,5017,Highway,1,0.24970,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938841,40.605898,0.0 -111.938734,40.609517,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11146->5736,114+04785,,11146,5736,Highway,1,0.24540,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938875,40.605897,0.0 -111.938712,40.602342,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.938695,40.602343,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
