RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
Storage,77,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,77,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,77,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,77,,21,21,21,,,21,21,21,,,39,39,39,,,39,39,39,,,,,,,,,,,,,,,,
Up Node,78,,21,21,21,,,13,13,13,,,51,51,51,,,145,145,145,,,,,,,,,,,,,,,,
Dest Node,78,,51,13,145,,,145,21,51,,,13,145,21,,,21,51,13,,,,,,,,,,,,,,,,
StreetName,78,,Cent,Cent,,,,Cent,Cent,,,,9000 Sout,9000 Sout,,,,9000South,9000South,,,,,,,,,,,,,,,,,
TurnVolume,78,,0.166667,0.0833333,1.875,,,2.83333,0,0,,,0,58.25,0,,,0.291667,16.9167,0.625,,,,,,,,,,,,,,,,
Lanes,78,,7,7,0,,,7,7,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,78,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,78,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,78,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,78,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,78,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,78,,16,16,16,,,21,21,21,,,32,32,32,,,32,32,32,,,,,,,,,,,,,,,,
Up Node,79,,,,,,,,,,,,,53,,,,,54,,,,,,,,,,,,,,,,,
Dest Node,79,,,,,,,,,,,,,54,,,,,53,,,,,,,,,,,,,,,,,
StreetName,79,,,,,,,,,,,,,9000 Sout,,,,,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,79,,,,,,,,,,,,,48.375,,,,,18.0417,,,,,,,,,,,,,,,,,
Lanes,79,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,79,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,79,,,,,,,,,,,,,32,,,,,32,,,,,,,,,,,,,,,,,
Up Node,80,,,81,,,,,96,96,,,,,,,,,,,,,,,,,,28,28,,,,,,,
Dest Node,80,,,96,,,,,81,28,,,,,,,,,,,,,,,,,,96,81,,,,,,,
StreetName,80,,,300 West,,,,,500 West,,,,,,,,,,,,,,,,,,,Cent,Cent,,,,,,,
TurnVolume,80,,,0,,,,,0,4.70833,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Lanes,80,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,7,7,,,,,,,
Shared,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Width,80,,,12,,,,,12,12,,,,,,,,,,,,,,,,,,12,12,,,,,,,
Storage,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
StLanes,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Grade,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Speed,80,,,24,,,,,24,24,,,,,,,,,,,,,,,,,,16,16,,,,,,,
Up Node,81,,,,,,,80,,80,,,56,56,,,,,88,88,,,,,,,,,,,,,,,,
Dest Node,81,,,,,,,88,,56,,,80,88,,,,,56,80,,,,,,,,,,,,,,,,
StreetName,81,,,,,,,300 West,,,,,9800 Sout,9800 Sout,,,,,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,81,,,,,,,0,,0,,,2,2.45833,,,,,1.125,0.0416667,,,,,,,,,,,,,,,,
Lanes,81,,,,,,,1,,0,,,1,1,,,,,2,0,,,,,,,,,,,,,,,,
Shared,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,81,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,81,,,,,,,24,,24,,,24,24,,,,,25,25,,,,,,,,,,,,,,,,
Up Node,82,,,99,99,,,139,139,,,,,,,,,27,,27,,,,,,,,,,,,,,,,
Dest Node,82,,,139,27,,,27,99,,,,,,,,,99,,139,,,,,,,,,,,,,,,,
StreetName,82,,,700 West,,,,700 West,700 West,,,,,,,,,Cent,,,,,,,,,,,,,,,,,,
TurnVolume,82,,,13.75,1.5,,,0,5.66667,,,,,,,,,0.125,,0,,,,,,,,,,,,,,,,
Lanes,82,,,1,0,,,1,1,,,,,,,,,7,,0,,,,,,,,,,,,,,,,
Shared,82,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Width,82,,,12,12,,,12,12,,,,,,,,,12,,12,,,,,,,,,,,,,,,,
Storage,82,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
StLanes,82,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Grade,82,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Speed,82,,,24,24,,,24,24,,,,,,,,,21,,21,,,,,,,,,,,,,,,,
Up Node,83,,118,118,,,,,116,116,,,98,,98,,,,,,,,,,,,,,,,,,,,,
Dest Node,83,,98,116,,,,,118,98,,,116,,118,,,,,,,,,,,,,,,,,,,,,
StreetName,83,,Redwood R,Redwood R,,,,,Redwood R,,,,Sugar Fact,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,83,,1.75,64.0417,,,,,61.875,1.66667,,,1.54167,,2.375,,,,,,,,,,,,,,,,,,,,,
Lanes,83,,3,3,,,,,3,0,,,1,,0,,,,,,,,,,,,,,,,,,,,,
Shared,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,83,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,83,,43,43,,,,,43,43,,,26,,26,,,,,,,,,,,,,,,,,,,,,
Up Node,84,,46,46,,,,,117,117,,,11,,11,,,,,,,,,,,,,,,,,,,,,
Dest Node,84,,11,117,,,,,46,11,,,117,,46,,,,,,,,,,,,,,,,,,,,,
StreetName,84,,1300 West,1300 West,,,,,1300 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,84,,1.04167,38.6667,,,,,25.0833,1.45833,,,1.45833,,1.04167,,,,,,,,,,,,,,,,,,,,,
Lanes,84,,1,1,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,84,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,84,,32,32,,,,,32,32,,,21,,21,,,,,,,,,,,,,,,,,,,,,
Up Node,85,,,,,,,,,,,,,,,,,,108,,,,,,,,,,71,,,,,,,
Dest Node,85,,,,,,,,,,,,,,,,,,71,,,,,,,,,,108,,,,,,,
StreetName,85,,,,,,,,,,,,,,,,,,7000 Sout,,,,,,,,,,7000 Sout,,,,,,,
TurnVolume,85,,,,,,,,,,,,,,,,,,13.5417,,,,,,,,,,34.25,,,,,,,
Lanes,85,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,
Shared,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Width,85,,,,,,,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,
Storage,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
StLanes,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Grade,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Speed,85,,,,,,,,,,,,,,,,,,36,,,,,,,,,,36,,,,,,,
Up Node,86,,,,,,,,,,,,,72,,,,,37,,,,,,,,,,,,,,,,,
Dest Node,86,,,,,,,,,,,,,37,,,,,72,,,,,,,,,,,,,,,,,
StreetName,86,,,,,,,,,,,,,7800 Sout,,,,,7800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,86,,,,,,,,,,,,,57.0417,,,,,12.625,,,,,,,,,,,,,,,,,
Lanes,86,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,86,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,86,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,86,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,86,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,86,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,86,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,87,,90,,90,,,,,,,,,55,55,,,63,63,,,,,,,,,,,,,,,,,
Dest Node,87,,55,,63,,,,,,,,,63,90,,,90,55,,,,,,,,,,,,,,,,,
StreetName,87,,River Fron,,,,,,,,,,,South Jor,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,87,,3.45833,,4.33333,,,,,,,,,29.7917,22.4167,,,5.875,4.54167,,,,,,,,,,,,,,,,,
Lanes,87,,1,,0,,,,,,,,,2,0,,,2,2,,,,,,,,,,,,,,,,,
Shared,87,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,87,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,87,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,87,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,87,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,87,,26,,26,,,,,,,,,36,36,,,27,27,,,,,,,,,,,,,,,,,
Up Node,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,89,,56,56,,,,,99,99,,,26,,26,,,,,,,,,,,,,,,,,,,,,
Dest Node,89,,26,99,,,,,56,26,,,99,,56,,,,,,,,,,,,,,,,,,,,,
StreetName,89,,JordGatewa,JordGatewa,,,,,700 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,89,,3.20833,33.1667,,,,,38.125,0,,,0,,3.125,,,,,,,,,,,,,,,,,,,,,
Lanes,89,,2,2,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,89,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,89,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,89,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,89,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,89,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,89,,35,35,,,,,29,29,,,21,,21,,,,,,,,,,,,,,,,,,,,,
Up Node,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,91,,107,107,107,,,62,62,62,,,23,23,23,,,24,24,24,,,,,,,,,,,,,,,,
Dest Node,91,,23,62,24,,,24,107,23,,,62,24,107,,,107,23,62,,,,,,,,,,,,,,,,
StreetName,91,,1000 West,1000 West,,,,1000 West,1000 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,91,,0.208333,0.0416667,0.333333,,,0,0.333333,0,,,0,0,0.5,,,0,0,0,,,,,,,,,,,,,,,,
Lanes,91,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,91,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,91,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,91,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,91,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,91,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,91,,26,26,26,,,26,26,26,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,92,,61,61,61,,,65,65,65,,,19,19,19,,,23,23,23,,,,,,,,,,,,,,,,
Dest Node,92,,19,65,23,,,23,61,19,,,65,23,61,,,61,19,65,,,,,,,,,,,,,,,,
StreetName,92,,1300 West,1300 West,,,,1300 West,1300 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,92,,0.791667,6.04167,0,,,3.66667,5.54167,1.25,,,4.16667,0.125,1.41667,,,0,0.208333,2.08333,,,,,,,,,,,,,,,,
Lanes,92,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,92,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,92,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,92,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,92,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,92,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,92,,29,29,29,,,29,29,29,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,93,,,105,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,93,,,94,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,93,,,500 West,,,,,500 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,93,,,7.29167,,,,,33.5417,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,93,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,93,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,93,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,93,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,93,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,93,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,93,,,24,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,94,,,93,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,
Dest Node,94,,,103,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,
StreetName,94,,,500 West,,,,,,,,,,,,,,,,,,,,,,,,,500 West,,,,,,,
TurnVolume,94,,,7.29167,,,,,,,,,,,,,,,,,,,,,,,,,33.5417,,,,,,,
Lanes,94,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Shared,94,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Width,94,,,12,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,
Storage,94,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
StLanes,94,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Grade,94,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Speed,94,,,24,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,
Up Node,95,,,139,139,,,106,106,,,,,,,,,102,,102,,,,,,,,,,,,,,,,
Dest Node,95,,,106,102,,,102,139,,,,,,,,,139,,106,,,,,,,,,,,,,,,,
StreetName,95,,,700 West,,,,500 West,500 West,,,,,,,,,500 West,,,,,,,,,,,,,,,,,,
TurnVolume,95,,,13.75,0,,,3.29167,5.66667,,,,,,,,,0,,0.0416667,,,,,,,,,,,,,,,,
Lanes,95,,,1,0,,,1,1,,,,,,,,,1,,0,,,,,,,,,,,,,,,,
Shared,95,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Width,95,,,12,12,,,12,12,,,,,,,,,12,,12,,,,,,,,,,,,,,,,
Storage,95,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
StLanes,95,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Grade,95,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Speed,95,,,24,24,,,24,24,,,,,,,,,24,,24,,,,,,,,,,,,,,,,
Up Node,96,,80,80,,,,,101,101,,,137,,137,,,,,,,,,,,,,,,,,,,,,
Dest Node,96,,137,101,,,,,80,137,,,101,,80,,,,,,,,,,,,,,,,,,,,,
StreetName,96,,500 West,500 West,,,,,500 West,,,,9400 Sout,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,96,,0,0,,,,,0,0,,,0,,4.70833,,,,,,,,,,,,,,,,,,,,,
Lanes,96,,1,1,,,,,1,0,,,1,,0,,,,,,,,,,,,,,,,,,,,,
Shared,96,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,96,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,96,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,96,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,96,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,96,,24,24,,,,,24,24,,,30,,30,,,,,,,,,,,,,,,,,,,,,
Up Node,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,99,,89,89,89,,,82,82,82,,,143,143,143,,,137,137,137,,,,,,,,,,,,,,,,
Dest Node,99,,142,82,137,,,137,89,142,,,142,137,89,,,89,142,82,,,,,,,,,,,,,,,,
StreetName,99,,700 West,700 West,,,,700 West,700 West,,,,9400 South,9400 South,,,,9400 Sout,9400 Sout,,,,,,,,,,,,,,,,,
TurnVolume,99,,18.2917,14.875,0,,,0.333333,5.375,0.0833333,,,0,4.375,32.75,,,0,0,0,,,,,,,,,,,,,,,,
Lanes,99,,1,1,0,,,1,1,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,99,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,99,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,99,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,99,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,99,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,99,,29,29,29,,,24,24,24,,,35,35,35,,,35,35,35,,,,,,,,,,,,,,,,
Up Node,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,101,,,96,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,101,,,32,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,101,,,500 West,,,,,500 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,101,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,101,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,101,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,101,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,101,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,101,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,101,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,101,,,24,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,102,,,,,,,,,,,,,95,,,,32,32,,,,,,,27,27,,,,,,,,,
Dest Node,102,,,,,,,,,,,,,32,,,,27,95,,,,,,,95,32,,,,,,,,,
StreetName,102,,,,,,,,,,,,,500 West,,,,500 West,500 West,,,,,,,Cent,,,,,,,,,,
TurnVolume,102,,,,,,,,,,,,,0,,,,0,0,,,,,,,0.0416667,0,,,,,,,,,
Lanes,102,,,,,,,,,,,,,1,,,,1,1,,,,,,,7,0,,,,,,,,,
Shared,102,,,,,,,,,,,,,0,,,,0,0,,,,,,,0,0,,,,,,,,,
Width,102,,,,,,,,,,,,,12,,,,12,12,,,,,,,12,12,,,,,,,,,
Storage,102,,,,,,,,,,,,,0,,,,0,0,,,,,,,0,0,,,,,,,,,
StLanes,102,,,,,,,,,,,,,0,,,,0,0,,,,,,,0,0,,,,,,,,,
Grade,102,,,,,,,,,,,,,0,,,,0,0,,,,,,,0,0,,,,,,,,,
Speed,102,,,,,,,,,,,,,24,,,,24,24,,,,,,,16,16,,,,,,,,,
Up Node,103,,,94,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,
Dest Node,103,,,104,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,
StreetName,103,,,500 West,,,,,,,,,,500 West,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,103,,,7.29167,,,,,,,,,,33.5417,,,,,,,,,,,,,,,,,,,,,,
Lanes,103,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Shared,103,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Width,103,,,12,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
Storage,103,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
StLanes,103,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
